income,credit_score,loan_amount,tenure_months,dti,risk
53329.741665144065,800.8209481818427,24638.057458697185,8,0.5939033240364976,0
70755.80541789498,712.1419489581419,13559.419839490205,34,0.5359493182297321,0
59610.936653043806,692.5344056782493,11881.511553096174,20,0.36927530329455593,0
74411.02009197029,642.5319623396234,24028.326468825282,11,0.0,0
49114.36674042417,619.7831484290093,13787.863859881198,54,0.3141798670910677,0
85853.34065977705,731.5991868828522,5438.973719832722,21,0.19944171410908218,0
42719.05695628816,670.4082568949277,5978.875710568616,45,0.3194735976566688,0
38503.072487034966,717.2638750743737,20020.099914157876,14,0.2976144889831556,0
31849.20725466449,598.870991977931,31235.69155626319,20,0.3026256822533748,0
84965.37007337104,772.8112906385979,21716.525484708323,10,0.5114666642629178,0
62291.71358926846,734.0826461245663,11944.888189835037,44,0.3158416188293934,0
44988.18899929537,675.1362384341214,13186.254282569405,26,0.3093158213313593,0
68735.34045310243,708.0575251053745,15387.808006938778,54,0.421489100738907,0
60315.38277676673,724.4602615720889,1000.0,33,0.19137403929978006,0
79491.91207063386,599.7811669751318,15187.75172267609,16,0.2993393154488171,0
26782.50750890133,780.6696134832752,19672.727011408733,48,0.1444614946414594,0
46019.59837528618,708.995659884978,29183.505471914268,52,0.44340338420112946,0
43062.179240857615,637.7538627480378,23725.878015812137,38,0.38473043689147196,0
20394.75985387098,614.2045006001263,30439.39211914783,43,0.6603000811047657,0
65904.90807169542,739.2258644830429,28444.654585463584,50,0.10494842039193447,0
45944.05166294963,692.6695518336203,26157.54725410736,11,0.49551379009377666,0
61094.46807479843,708.9560541759256,15209.611336595026,18,0.0869839778305227,0
85396.57901494417,681.5998732733768,17758.84945240652,48,0.20062855744775512,0
44701.34462258588,619.835378649437,1638.630105371225,48,0.028145537216662186,0
43682.70526014267,710.517067395687,16042.79044487718,16,0.360354386411081,0
51779.96254585994,668.1478916509726,19529.283054993622,8,0.3909023598396526,0
64808.710294751145,678.6985324104116,12733.10957513289,35,0.3016704305450434,0
41499.30462034775,822.6201623423347,2666.912239911424,20,0.02224748647312641,0
40535.57604301804,732.1441482658826,27662.419333197286,14,0.270121327033486,0
65857.83905362048,735.6058945854755,18248.55889134721,29,0.3693813186722595,0
55679.589857570536,843.2313876462534,28764.881936142025,20,0.21281011710024736,0
19329.07605492769,703.0744323308072,20937.387499711258,57,0.34576513984078777,0
31619.12300796338,687.1824521869588,25947.545872905423,49,0.5121075365225325,0
72518.53795740816,639.2475590365254,24304.70906305523,10,0.2639188293684493,0
56028.924246182185,652.8468885063593,9564.62364832003,57,0.18693439555753036,0
38567.06103444126,557.1737740071073,10928.234862537156,20,0.3378669874378038,0
47443.855141475266,727.4254003283945,11572.97572605297,14,0.6223334086411807,0
50198.550092025056,603.984740161376,7269.134321180599,14,0.4257621985535789,0
61036.00040420246,734.1641589173453,29120.956640931443,26,0.1235956547484385,0
29626.049077118158,677.4184389823656,15338.157649698785,28,0.5533889408154213,0
37385.762919943125,687.683522885862,18676.065174344127,54,0.2878808056070686,0
54094.33632295083,677.457924191336,4351.762966477263,23,0.31493776998632583,0
48502.48129256824,763.164465732978,21548.67292394356,42,0.15666963909667017,0
58577.88773955065,752.5665415961857,11724.373694761074,10,0.3722494864328794,0
31557.389039606034,678.2665156607227,25087.77133119714,50,0.0568772784288511,0
55356.93014406982,626.0597554152022,9516.71154791001,31,0.18101271742225125,0
66373.75429066208,735.4333463199224,25655.103432648837,37,0.4411920825763089,0
57302.27820723925,621.5255017150844,22526.879759532567,32,0.3690025339610482,0
52086.67609642388,586.7083225329103,11274.48132019974,46,0.23693284286706895,0
48561.74596151044,709.9009921092636,26342.726052480226,40,0.32089747458243545,0
37477.23270842747,753.1093953081936,24190.41037254857,25,0.4545818386302837,0
48920.02111340317,655.6948899323675,18917.055530813013,51,0.40743514473942255,0
68895.5877932061,704.2710612940856,7051.060821916526,11,0.4493195274087825,0
48214.57240099812,655.059571295738,21400.89877664245,58,0.171795863702323,0
36652.94015977385,723.3196009211491,15528.080400050618,39,0.24386185075359312,0
42616.2936685192,745.7017811847329,15394.78812253214,11,0.6403082143019991,0
53012.75445913895,664.2280871310786,15590.637176940916,32,0.29049915028223605,0
44397.2900422873,618.3438105366482,14759.031683989962,24,0.2810609897634319,0
57279.54924594711,592.5781638433076,8075.01216718023,8,0.3684103422038071,0
57842.65641123545,735.5413059476149,2877.115606908239,58,0.38308187900200646,0
63334.74770606972,611.8060104975305,1226.352900304617,53,0.2003812080154586,0
71353.39208397549,702.321454472142,17394.73961202868,36,0.0,0
64937.88086558541,726.644424106551,1000.0,12,0.30175137121770146,0
35986.4140377806,649.9218872869674,20809.78266873885,27,0.3471055001630046,0
36446.98330135592,670.0273489892027,19049.327761926877,44,0.08461506992211976,0
48863.427853102636,739.9426068504064,12578.188548749424,29,0.3900005077388615,0
43232.36964140878,631.5083727599144,23212.21773477948,35,0.4003298891492945,0
32925.09909558586,625.4173036979541,12919.423944312804,51,0.49590064622544766,0
43374.62308740509,665.9365267274558,18348.534258809985,15,0.18533462567518624,0
42882.305995714414,756.6747597245824,1000.0,52,0.4051063963460622,0
39922.28390358191,776.6438656762161,1000.0,58,0.4327512164562297,0
45263.157707674916,674.073018773556,13117.37887228123,21,0.5716620875771146,0
67676.76275477497,637.272702317312,18382.847597207256,56,0.47777355890377016,0
52988.57061873859,743.846876955175,22602.08810893442,22,0.5084273944697295,0
87077.13614083204,579.8422651003715,13581.90792055448,43,0.37285067817218787,0
52557.62279029474,694.8566512488854,16972.539473358174,43,0.28222858529120554,0
45649.013390941225,677.3651844296477,21289.91448699865,56,0.5404636173458676,0
50061.993239822994,757.6296706114629,13977.922835473782,9,0.15961746508342492,0
53847.3796766531,763.7011123783026,19698.065499874192,38,0.5788332263053788,0
56528.80935756595,623.4482865231636,5969.518283912963,51,0.46875939377233455,0
81150.66988788536,690.0606821284985,1748.5506588008138,10,0.2995581699595342,0
37320.19302533647,645.7637394655076,10729.08681377671,6,0.11159831160193828,0
62885.69087266603,662.4003569055956,21198.00409841755,9,0.33944832888996856,0
53116.258964211855,717.0432664734785,9311.640595468147,30,0.25473802025571596,0
26433.533861440737,659.9063526744841,20206.460179988608,36,0.11261538452645256,0
61560.481731421445,691.6355273916815,6784.1961430842875,48,0.26427007460648955,0
69014.35341205857,737.4363299167858,10339.887272514366,28,0.48545775633770605,0
37142.35394333855,770.9097034277555,16936.32193584512,55,0.3485101891475007,0
49865.99198162044,697.3208086885672,9660.638194947667,12,0.3137993686020106,0
24119.686069884447,687.0659244224083,11016.344376162562,39,0.1147621747515451,0
31117.903104734953,613.5625904310891,1000.0,31,0.3226339162892295,0
65720.44366425878,775.1479072466432,21713.969833597865,34,0.5860542022976817,0
43003.75240988848,709.7420640696889,14051.208006365494,33,0.35564986471835924,0
33367.95537592941,688.1735074692016,7437.3803756912275,43,0.2957720950278576,0
53441.905466876444,685.1029533318017,29660.840083027455,44,0.46216198426601945,0
42163.81352853465,701.6392084133153,8686.930920670233,51,0.5398129324769456,0
42937.67513336696,726.307429392844,10875.690686313821,25,0.557069767548914,0
61089.89038512355,733.7330318078356,7305.716331844228,6,0.40165760691803415,0
32573.9996159848,776.6481137483963,23830.166101433468,14,0.10370030771315492,0
36419.521809772516,694.5613105107569,26470.32653307934,38,0.4988046139566835,0
52311.19988223303,785.2520731559242,25671.14617716883,14,0.2911291097744968,0
64541.14686122308,743.4633967689537,25594.88586721928,47,0.2710249553183172,0
68572.40452234774,676.3921171298316,10221.519528251487,6,0.20390036558664923,0
40024.07419457565,579.9575762934005,28379.429683662922,55,0.4313514986260536,0
64060.65450379472,685.1337358578189,13435.159429216234,59,0.4935546804058395,0
38237.86559794386,773.5086682934193,2658.9030454095955,27,0.24984020668460655,0
77393.140203602,633.4842121920674,11588.131426897378,52,0.44642215579772404,0
32993.43461870408,684.9477588477531,17607.622469324677,54,0.5148910052538678,0
69927.18216187597,689.9131345593065,9841.39805242188,49,0.4049065850803339,0
40152.70839771914,736.5275955098721,16175.17959532894,40,0.3500832282542595,0
80198.696821919,656.7313071330021,19292.71900949286,17,0.3271431911030747,0
58869.810932787266,627.8369750926827,18284.906889650323,24,0.25156797193945507,0
34759.75205887667,714.200129073424,20241.06299859154,25,0.46417075261746477,0
42166.4228068624,635.3967788577438,13559.61248208428,59,0.5209204850453875,0
61717.71807835613,569.8696788714734,9181.734593307636,40,0.3697372351006317,0
65789.66626423343,790.4223154656719,3238.6251547883803,9,0.28328147964064604,0
48939.266124133064,735.6218397282531,14295.965687738973,14,0.4237675857577119,0
50669.87421445199,793.0032671250312,10702.157319950295,52,0.21453634374241168,0
61375.29548966098,732.4407651809322,14052.655636344336,32,0.5386205621557726,0
51976.9764051623,720.8218953015471,1000.0,34,0.5212051569749571,0
30597.427109924363,702.1721380052214,2852.516867377668,55,0.4245443630801323,0
37805.38963039729,668.8383031062633,19079.838090008532,37,0.2857703000785894,0
53526.79914727498,710.7263949143058,1916.148243567346,28,0.3212659942361746,0
68232.23624746541,646.8060509375539,13479.719745356451,50,0.08897737261323324,0
74239.73636243072,615.8462496512469,8353.633724731893,24,0.2350943629382054,0
61692.941311571754,660.0664509847355,7845.3765077539365,56,0.4602261735423489,0
54309.361415545456,757.4895374810836,15682.45887356844,9,0.2340207350498335,0
61232.20828973716,606.0555987844849,15228.482108670702,54,0.7080560742509534,0
39998.737246897166,607.009000951994,19370.23117431935,12,0.27553264548957807,0
47701.535596126785,715.4785497627694,6183.9580829506485,31,0.21084436418754302,0
37638.03917990785,655.0952777338,7924.345580023061,17,0.4005661376332456,0
31268.860839384328,709.1297027095679,23985.844091413433,44,0.40728849769945613,0
55003.23517454307,739.3914459127667,13202.942349957282,31,0.5547858617987251,0
52782.699598771156,707.6919490554727,17927.11511523233,46,0.31156246902949025,0
60314.78726763519,642.0652652792932,11023.036948949284,36,0.21673516173514218,0
58191.67746338671,756.9760285117163,18641.957628811375,24,0.26253385232604687,0
53639.66406985793,724.5273609562106,1000.0,45,0.5304924896563226,0
58349.24998516332,681.6096712513747,24211.216872103425,22,0.596159187121008,0
49359.75355658785,678.7050311660942,11357.698576645897,18,0.2605425494462637,0
56193.37092833601,702.4395523686194,5008.6368081781,50,0.3275137235473785,0
39107.83395970461,661.2809779845018,6500.028430081558,59,0.5574476384878484,0
55545.58888458695,582.1277183167964,12891.295861380519,34,0.46030360123686004,0
60026.26527929014,725.0094647757004,14116.83670888495,57,0.26172325631445653,0
39954.77857891696,721.4445811922706,16129.548099738957,18,0.17195456262060646,0
50777.4814848927,541.9360420581966,5458.780387070501,6,0.24850984009476917,0
40645.962355559604,710.6405685594352,21969.369526952763,53,0.4734592990897499,0
42102.39955225828,785.3890123333827,10805.804798459654,50,0.12209446685138364,0
33126.05967346768,612.3416988095876,10405.489228863986,32,0.3764474992267438,0
68986.62387749834,675.6025225465573,13189.85247230999,52,0.2910995713077154,0
65985.27762080071,669.0810611519565,20302.65210814903,53,0.23615138198946511,0
58061.507813410055,779.6247160622529,14728.794445225662,25,0.27292119769801876,0
79582.9392791572,747.2568226494177,10661.250616260535,14,0.47721529056738576,0
47161.314551474126,627.2950312092541,12410.050929741954,39,0.42583606811313934,0
95476.43622665951,700.5271114015115,24753.247988406456,54,0.5012034035044545,0
46587.058769551695,818.1603279366516,23442.97232662704,37,0.22393117102792964,0
53827.900276340246,642.5175260515317,17926.71380804432,27,0.09415521173924307,0
44033.33129089688,679.3307729804401,16188.873679358787,18,0.3735157034855974,0
55584.883400904575,710.8104382092572,33508.85358114691,21,0.34392756961336324,0
62534.22391829367,643.3967270168446,18708.116399071158,47,0.27237301184789287,0
48291.25410420374,785.7921850995647,16444.88414434289,25,0.048931021146361775,0
76650.79770676431,651.6399019829887,13383.33244506007,33,0.475142812918635,0
53587.23926950191,596.6578922525483,17854.457678766626,38,0.0,0
54057.280791652985,648.5010776650226,1000.0,22,0.4525794462840535,0
36365.03458229424,719.1812051711702,23221.724482254453,22,0.4457498997682797,0
56277.486118255765,632.1095524547447,4825.847297674112,44,0.4363798129205503,0
47989.591687859516,698.1319633320262,9255.36964382929,40,0.33587983640101976,0
40876.404059940694,713.7530264085,3798.5398227514506,47,0.004604049234312235,0
38352.88387777454,607.4639574752208,9108.684184918191,33,0.10484178707592609,0
90076.45069635028,646.1778669443465,12277.396685272273,6,0.22036314035274035,0
46047.84124731447,700.938251572284,22114.80948684261,41,0.622945323849817,0
28145.218688280984,722.1447296002109,25312.51762859202,6,0.48891421938416774,0
39526.678104011415,647.6729588139417,30528.837513799732,24,0.31831989691432605,0
49226.4824078568,689.1063386148817,15817.901398837275,45,0.25354757461137656,0
58200.005489247276,662.9638250152543,13247.491659648587,20,0.36544198620502827,0
58321.9478258797,723.6710102480356,21236.54293993659,53,0.4725353535920602,0
60149.21827664788,711.1648147499365,8166.849389687955,42,0.3906478723248274,0
40327.095400440056,657.5910190882596,7273.199019873284,54,0.13692426325301765,0
55106.60665252318,708.7066310717695,12062.295949961514,34,0.5608328391979897,0
36859.10803834132,655.2440976924381,14729.268558213036,30,0.4177592953712466,0
40705.35525478983,707.4417172613887,1000.0,13,0.2696642635413831,0
36234.36538249611,708.2776727206752,23535.595769605236,54,0.3984951288414424,0
32174.167181025958,822.2627917141106,16920.595366846144,41,0.5277181870938181,0
65963.14233287013,659.8242654737534,21385.580580038608,50,0.403406502392,0
60329.17551468332,671.5238907821904,2436.1108068057947,20,0.4117965334831418,0
64649.98054967195,641.1661039764725,9679.454185528944,17,0.5756161403564326,0
50589.695990364446,618.0305781326483,9273.784973462869,25,0.25209695067414994,0
61652.1154829772,652.6123703844548,13378.055504757316,31,0.2021941757964126,0
23580.658930361828,719.9060417132742,14731.499076582542,52,0.2795728784830089,0
62946.31277068033,724.2476918809583,21956.690900650796,20,0.4763735966029355,0
52656.79745007545,697.7407906812398,15790.074714077495,16,0.493716843111664,0
59406.64400223749,662.2541071682053,9069.04795904706,12,0.3742241494946025,0
55700.349485729195,650.3975008441514,32501.7097266866,29,0.22294130065699105,0
35194.1726819467,624.9901693722785,12875.447121780311,11,0.617022123473766,0
27529.4033691343,646.5867439422196,7745.43324709197,10,0.17580452310655773,0
39319.187507255556,602.2923164520635,1000.0,25,0.2812876613852272,0
58473.759219093685,761.4714987125398,15723.278145432192,30,0.24435836306084197,0
60351.37122763093,790.2290891793227,20526.13905297813,28,0.5091815140541472,0
29480.865839272057,563.8482347900044,5880.237357100967,55,0.32343258600270414,0
35283.509487976786,697.3558182710367,19999.923243809833,55,0.596791505059333,0
39151.46471088741,696.3615173213616,15669.128634686253,36,0.4701139149748076,0
44640.42409599776,692.528527375408,1000.0,56,0.21037202645757053,0
29569.237537210218,644.4353407272195,20005.487222606578,52,0.3024763339691443,0
28669.223507898012,741.3508375253414,12879.598454683095,8,0.2699148640090651,0
37672.47055388669,704.6286380947137,5991.1236341845815,35,0.5575855115472989,0
51293.807543375086,742.04730523783,22655.210244098962,24,0.4769182821273747,0
32291.08490369764,635.7492812352317,22502.921516824827,9,0.11207273390908495,0
48262.94735042351,597.0090317205243,5817.672311301258,41,0.42876120340657703,0
65878.29224212724,706.0943317749212,17347.63196384258,33,0.3405786479139137,0
30473.303938797348,622.2233764509048,16626.191398465155,39,0.1587039348513251,0
46903.31362384191,743.2759763500324,14456.639441113459,18,0.2259755697127076,0
65371.35100626159,552.40272113739,10874.75053904847,51,0.3175993025535653,0
43725.97414454286,651.8876063058684,13812.620864587812,29,0.017994116234451407,0
41394.954637123716,643.044689140816,22508.02674084469,18,0.38319951407493297,0
67452.4372145971,660.0574014900702,18273.207468967106,18,0.36274381831876673,0
45406.96881542678,695.6659443177923,1000.0,20,0.3118718683576126,0
66567.42537808351,703.7741441600838,1000.0,12,0.3554136519012265,0
56434.48086690798,718.3842561388817,1000.0,52,0.31611067221515915,0
44857.330206352446,725.2991818573779,4134.297407992211,17,0.18140552326944132,0
57195.35795896295,669.7084639596942,8958.629778315208,46,0.2539152520305842,0
54806.742707690566,806.5222617023875,11378.379804514861,27,0.23344563851119016,0
65313.24231503711,763.2254200374193,14475.518651963343,12,0.44447138854628176,0
41774.816932024725,661.2807070603184,14729.293008173216,50,0.19017661510847558,0
50618.09100172429,671.7875784714813,14611.151441269376,49,0.26711115616252945,0
49077.26480593044,660.0171324379849,24149.04191624296,47,0.35398502291997086,0
60562.222124596774,701.7979168316347,1586.4275659897812,25,0.12138187051266122,0
34622.31208333737,621.683730191429,17671.65167452804,7,0.28164079137560005,0
65254.65572356784,632.6277523445629,17632.794935997048,48,0.35343964945214923,0
56994.93158255625,549.9580252751374,4898.5250918921265,47,0.3731540173372659,0
30246.123895505807,656.0803922736094,19270.276405022272,52,0.40069462516174,0
68123.9423822075,743.8855510384402,17980.573180727017,7,0.23401314597851133,0
83511.39621196597,670.8739387910321,14653.979434966093,51,0.18426479598246323,0
65027.50954324112,674.23028351122,1000.0,10,0.2780977837134622,0
71404.77150839704,696.6895486313307,22710.276018727218,7,0.3774253081866481,0
51280.57072403882,619.8657540322923,16813.49517884986,47,0.3047387575261773,0
25077.426203922347,681.5171727586543,18228.626276985728,46,0.18080147067477967,0
22338.193232487127,733.4197697299295,1000.0,27,0.6805499507927004,0
53826.23065801638,698.3937899967189,10747.86349693216,45,0.22978218361479788,0
41120.3178840503,738.6898838757025,3530.484735776725,23,0.14941084472210206,0
36281.35582508973,755.8479143761195,25347.37550181713,12,0.24428049376221775,0
49058.79974046987,719.7553856982685,6159.832832268545,26,0.47949790857725044,0
59233.779317919325,637.1979785491965,26834.130588297514,54,0.43542226252506316,0
28208.636798567793,659.3518781827844,22622.795262669217,34,0.6176312136692038,0
43266.83569579423,795.8893311779981,16770.79789713195,45,0.19825238567331488,0
72648.06024680473,698.8501107997099,24083.115416372253,38,0.30464268027077895,0
33870.67429667938,690.8573953863438,7444.661364943601,41,0.5019525736665105,0
63046.41780747435,628.4024395775627,8877.876851795338,42,0.1925834708603043,0
42729.03857676509,674.5123306630807,22378.895405823314,11,0.5239226706484712,0
58186.90639774929,722.9824151691672,7481.4934020931705,11,0.3552017169078515,0
66459.912608043,680.8907426297881,4393.467382969373,12,0.23021619376919478,0
61119.226504775324,648.8373059089612,12429.630718837485,14,0.09259885687602648,0
63637.39403320815,662.7568302231549,7942.876802509976,43,0.42834375600809704,0
32726.096998880657,751.5095190809659,29923.084061956535,29,0.5714496513832349,0
66704.89560111948,720.0668487598542,21202.87045137723,25,0.40100624893214626,0
37209.603280477706,712.0424136117341,10392.120488766937,52,0.4094869257412341,0
53893.126483573076,706.4529283369197,6989.065594068958,31,0.3895414712295162,0
53873.6928049584,609.0182024458866,17709.315935345672,47,0.4883471237482174,0
57276.838383043716,696.340945204956,24500.355240001634,39,0.5339772331645017,0
55054.350140902854,744.0804486338075,17327.27645805277,16,0.0,0
37342.850322129154,664.3447075267853,7391.770461509585,25,0.30201152763400735,0
29751.98881556426,738.6456837416495,3506.376387879902,21,0.25724498399852397,0
63085.23019942653,712.7136031112736,11975.280241283423,44,0.37830907731644475,0
52787.51866278373,729.6603705534023,17526.84515467877,26,0.29053595313603675,0
67240.65261436727,683.0561891934249,11236.122507944337,36,0.41678445457446295,0
49329.00598718198,733.1951336730496,23061.70263006825,52,0.4000865495117683,0
28922.534589845593,592.1191031947617,19217.382530181,25,0.0625900825377928,0
64491.94521506159,681.9887432104027,16898.795766396783,58,0.02351438337494155,0
44444.4408550834,722.7808916646512,19059.58616997966,16,0.46344656291500863,0
55130.05186131532,697.7779715747572,3886.8127908778188,10,0.22533757835645274,0
40288.108572807214,745.7374193602421,11014.159132579609,16,0.6078030918785173,0
74664.52565350536,670.5740704882313,6678.022689525407,32,0.47785514291927966,0
36851.527637252046,647.1526836196965,18075.09792481315,7,0.08185642364901186,0
44938.55368840738,581.6555000502584,6799.914919037083,25,0.23039677845520268,0
51611.73054045974,663.6220099776261,15655.498494348061,23,0.38595222516308625,0
33617.26509369563,711.0124968091977,13683.907990983422,23,0.28306292628836743,0
54957.79292881393,725.6605108249466,19799.936504250796,16,0.32401636504876197,0
74178.65716201236,596.0488651006387,5426.63621534792,32,0.18379921775012006,0
42643.06758959434,750.519507579598,18614.089706473223,20,0.4018209994194367,0
55927.142285475886,621.5347507322172,6444.185318433074,44,0.35294101128428007,0
8758.469209421666,672.7311115223202,7285.440560976671,37,0.4633507785341849,0
49416.06199272739,645.8710171005476,13859.230817559623,37,0.3427541253385921,0
45304.36571110692,705.0349930299433,24554.639385569237,47,0.2556887874249677,0
37722.535963844224,685.6444830525107,8267.187116653982,28,0.37055465538804727,0
66221.75704442798,720.6781133221904,1000.0,15,0.40443407707068546,0
45106.344775642574,790.6282768714631,7437.804460134926,45,0.3502905794961228,0
47337.837693596186,703.8711483804049,11918.704568264664,56,0.5342261815346865,0
44342.10687816393,645.3992216819452,29952.36689754371,28,0.18714079185044377,0
21247.761923523853,707.6641416533333,18106.646994515882,44,0.48629062763106035,0
33020.20339884558,796.7083548042426,8973.990580317226,41,0.16708840317538529,0
64416.40229180324,719.3804158297374,13869.836622189723,8,0.44794594766730905,0
18350.740296800424,736.7416165435994,27567.7480190411,15,0.041750738733583814,0
38505.26975576441,584.3854130061069,13076.991972214053,42,0.30514262032270595,0
44004.19915565354,703.2127159374426,13172.997770020438,24,0.4930604899994444,0
76154.32800937348,663.9189350044608,11756.4975295286,20,0.28782433500321997,0
61529.056482445536,639.192508275655,20568.527656061597,36,0.33438822867631035,0
41642.44209420351,678.6609603644644,10796.813172044147,36,0.3894890984913409,0
69567.70545673327,686.518038877829,21978.29281001639,55,0.0,0
38892.26269248321,642.5364858804817,23502.165942164673,58,0.39230273837312146,0
65136.497056010085,691.3078256125237,19907.91895484028,7,0.20437536308436136,0
29616.841311154767,669.5907741320668,13206.344978627123,30,0.4883830897965542,0
66098.86747683736,722.146332470967,3812.2502822980223,45,0.3313490801773146,0
43907.995317935216,693.6544904492343,13208.207273823904,24,0.3864906891256615,0
34572.43638588095,702.5554015309579,9651.418855505955,32,0.1667803149264932,0
46742.84580385529,738.7632781211997,8767.844791133373,43,0.4643981996022718,0
54160.16269580322,713.2973515903527,13085.055710337827,46,0.33955302644031,0
42578.773542114315,679.6349364434523,18833.88412818865,57,0.11719763760154744,0
58309.30258992986,554.784502999016,10017.518293365658,12,0.2663197306253901,0
41255.09174503899,710.8236796277006,4001.5014485049087,30,0.4430725137222508,0
59305.585908970366,625.2846018645774,7330.027686240517,37,0.36243261004073335,0
56633.330930549,674.8257305179824,28522.765616099947,54,0.44862632500781124,0
49086.154179380974,702.2628191155868,19389.9220352127,28,0.28753226279405525,0
43379.265314510754,759.9817414274727,7338.127173151874,8,0.5235750702519973,0
52273.11193647899,790.5393680870134,25312.034249090186,22,0.5533370283681375,0
58253.806145505485,624.7269027877151,13080.32489192221,56,0.07878894501141576,0
80926.98729097412,601.0482274182522,33224.206720201124,7,0.43021859670153767,0
64091.30632697271,699.5430301512095,17096.41766907476,57,0.5688688888589616,0
64639.849247237624,694.5456652422737,19524.15160701021,34,0.41361767276980843,0
96327.68292290426,607.8874473245539,21698.30752429981,17,0.3356268510512724,0
57739.37715151766,679.003819884195,26887.82030133689,24,0.14307197454555665,0
57269.65266967553,715.8524567448054,11487.951832869776,25,0.2952976143495079,0
60560.22611482481,606.1908966692645,26196.42150205953,55,0.26544565543351817,0
34865.5103361762,620.3248764721453,10009.65953974395,49,0.47397709705669827,0
43341.47545371866,641.3504038782648,12108.43301646049,46,0.49130859173111346,0
42407.46099961499,667.264385059795,15071.367227916693,6,0.31694757604567164,0
59714.209658293425,721.6382903465279,22363.443625927648,10,0.19944920402991784,0
47387.38156668202,660.4111595854846,12358.302548887928,53,0.022674877476160704,0
52073.35138211454,683.3190095614702,28205.770821184717,22,0.430182887001672,0
66311.81930222697,814.7706698143975,25611.603615332904,16,0.4174322416149402,0
62947.26108056208,622.6213830392751,15316.773914145664,20,0.02864700113164137,0
47574.18495438129,640.8203961619228,7271.5779622249975,41,0.4199466931651217,0
39950.073546826665,720.6853324574548,23008.94877466433,42,0.47274347493940205,0
67029.12097479783,739.2825914679656,1000.0,20,0.0,0
61608.36771364798,704.8880524187597,20930.353657318847,37,0.19067986623735012,0
25906.147725569266,788.5380541259201,8409.442280538626,50,0.7151058268402074,0
45302.69091637579,699.0473560923193,25050.11001652047,25,0.35341172396223325,0
52482.73193025144,561.4337789894116,3913.4893176992864,13,0.6869313720215406,0
61682.44575681547,685.8197412468415,9702.444254004095,17,0.3789658464852495,0
63651.52242409657,645.7409825541495,18505.15302947554,58,0.5112186787791961,0
54258.5900176321,763.0287049313365,19812.89695380635,29,0.3003370929862967,0
58778.71297038284,737.8774438529016,9991.207642957394,44,0.24627310039524647,0
50962.05203567231,584.6185534123633,12343.000387167049,19,0.10701570239012287,0
39892.22467729159,761.0190838152525,22621.090091422073,52,0.42797380940454455,0
46081.03413438119,736.3620661279248,23054.364992319468,16,0.21968239839040002,0
50284.86779960163,660.5322722539504,12185.909741888903,12,0.2034447041496291,0
49479.811249721155,675.2934863380565,10142.945131359915,50,0.11355561318225071,0
21716.40643334794,763.5306224681913,4047.8438034570136,39,0.35295223354774113,0
44037.749976058534,561.7092850535028,17029.09294488759,58,0.46243630740518515,0
50843.08479633728,706.7238803023818,21501.032286429367,34,0.31268355090919536,0
45779.450121414484,745.604578107502,16210.849369556221,46,0.2996412144698591,0
46297.643067326215,674.6772181572779,7600.029953169779,34,0.5781637501607841,0
57319.87056206881,718.8745887885074,29292.15900462334,9,0.10674684985373606,0
33815.64219427049,686.1892721934694,1000.0,26,0.6204629716250532,0
25579.366790731834,632.957643817285,22025.81155700002,56,0.1466731499361739,0
44777.45313744988,631.4581989551448,16733.694877862563,57,0.3313937956528164,0
61461.716082526844,722.7157560427466,18749.430379574012,30,0.4047724776905167,0
75313.29559229958,641.8575964677109,8705.363515364605,52,0.496490150157613,0
61731.9235864211,588.5251436962544,13780.669766260451,20,0.10971951928692886,0
27976.043601967292,687.34392150329,17346.804316930935,22,0.3744903381044238,0
46514.49140934843,649.2151147418892,14313.442723795355,47,0.25746081458673925,0
53849.515716222944,608.0535124856174,1000.0,9,0.4988858203398545,0
52663.86675385389,684.3048459840733,28700.00936084083,6,0.2556109501470798,0
58089.56829414311,726.0366044052198,20201.5803188106,19,0.0590538260893701,0
36244.26580308859,681.2090038514851,15276.74339068223,7,0.4046471150328182,0
50974.14631326114,616.0255486360551,15792.725003314317,35,0.34511099907298,0
56304.84244664194,708.9082137442131,28469.904221454613,46,0.6160943223418407,0
62385.06429955489,742.1093829245872,9058.169898529948,40,0.49412647467473214,0
37914.22750080812,812.7820497978153,7254.138485230654,14,0.2180548818616468,0
44822.64699135653,766.510641815941,21800.616203066566,51,0.4957771489367042,0
9442.734798899895,619.6784965880785,18701.52171040408,31,0.3644194721184533,0
40678.07048633339,731.4849642856758,6920.919126713404,22,0.4568566281856842,0
42133.77660543435,695.3914352394559,23709.461970558958,34,0.23620799215984317,0
34706.232377488355,610.8740503478432,17359.66338462295,14,0.2930573469248598,0
52484.18225348977,697.0277127093183,7816.336424162485,59,0.4474831124039119,0
49160.81851932098,795.1206018744255,18922.5910166884,30,0.45945718940482844,0
16111.791836335826,751.7518526431503,17725.54613907366,23,0.033886318154147776,0
53232.61953952635,619.1930116258017,14295.642320767554,43,0.4368022766637315,0
36075.13803816459,680.8230330130963,18074.486455601655,22,0.22326355900102518,0
57285.33438785773,709.5004658184108,20009.52508021809,47,0.38517454500950193,0
30772.231284070018,576.2057839016512,22313.534073430765,31,0.1018709912369026,0
50450.0980779641,578.2737341786249,15858.36295290631,53,0.48247404103159874,0
45752.55006670241,689.2776706465197,12835.077435573035,32,0.45134582386944266,0
54546.52827425495,690.0605029960411,16912.48791401612,41,0.22619707170111647,0
